"signature_id",signature,product,"product_version"
2023,"Installer (Trojan)","Kraddare.AX",3386
826,"ActiveX component download (Adware)",CoolWebSearch,599
2962,"Installer (Trojan)","Kraddare.DN",3386
4507,"ActiveX component download (Adware)",CoolWebSearch,599
2031,"Installer (Trojan)","Relevant.BA_3",3386
2324,"ActiveX component download (Adware)",ILookup,518
4050,"Installer (Trojan)","Kraddare.EZ_13",3386
1735,"Installer (Trojan)","KillAV_14",3386
1862,"Installer (Trojan)","Redirector.NF",3386
3100,"Installer (Trojan)","HotBar.E_23",3386
1813,"Installer (Trojan)","Dir-IIf",3386
1810,"Installer (Trojan)","ZBot.AMBI",3386
2315,"ActiveX component download (Adware)","About_Blank",980
3103,"ActiveX component download (Adware)",CoolWebSearch,599
3857,"Installer (Trojan)","Kraddare.FX",3386
4523,"ActiveX component download (Adware)",CoolWebSearch,599
3236,"ActiveX component download (Adware)",CoolWebSearch,599
3131,"ActiveX component download (Adware)",CoolWebSearch,599
744,"ActiveX component download (Adware)","Search_Miracle",844
3114,"ActiveX component download (Adware)",CoolWebSearch,599
3251,"ActiveX component download (Adware)",DialerPlatform,1152
1659,"Installer (Trojan)","Agent.FL_3494",3386
151,"ActiveX component download (Adware)",ILookup,518
3266,"ActiveX component download (Adware)",DialerPlatform,1152
716,"ActiveX component download (Adware)","Search_Miracle",844
1977,"Installer (Trojan)","SrcInject_2",3386
1451,"(Trojan)",Spycar,3333
1511,"ActiveX component download (Adware)",CnsMin,469
2682,"7art Zodiac ScreenSaver Setup Download ZodiacInst.exe (Adware)","Bundled-Software",100
2327,"ActiveX component download (Adware)",ILookup,518
105,"ActiveX component download (Adware)",ISearch,732
2312,"ActiveX component download (Adware)","About_Blank",980
1499,"(Trojan)",PerfectDefender2009,3353
2438,"ActiveX component download (Adware)","About_Blank",980
828,"ActiveX component download (Adware)",CoolWebSearch,599
2343,"ActiveX component download (Adware)","About_Blank",980
693,"ActiveX component download (Adware)","Search_Miracle",844
1814,"RTF File Download (Miscellaneous)",Malicious,3389
884,"ActiveX component download (Adware)","About_Blank",980
4816,"pdf.OT.24 (Exploit)","Malformed-File",3391
4600,"ActiveX component download (Adware)",CoolWebSearch,599
3740,"Installer (Trojan)","Strictor_6",3386
4341,"ActiveX component download (Dialer)","Unknown-Dialers",403
4597,"ActiveX component download (Adware)",CoolWebSearch,599
230,"ActiveX component download (Adware)",AdLogix,791
3415,"ActiveX component download (Dialer)","Win32.Dialer",2226
324,"ActiveX component download (Adware)",InetSpeak,486
2711,"Artisan DVD/DivX Player Setup Download setup.exe (Adware)","Bundled-Software",100
4311,"Access ActiveX component download_2 (Adware)",Media,2155
833,"ActiveX component download (Adware)",KeenValue,530
1125,"cZcom.dll (Trojan)","Ultimate_RAT",3176
2152,"ActiveX component download (Adware)","About_Blank",980
815,"ActiveX component download (Adware)","Deal_Helper",856
1385,"ActiveX component download (Adware)",IEPlugin,482
4411,"ActiveX component download (Adware)",ILookup,518
4143,"BargainBuddy Component Download (Adware)","eXact-Advertising",463
4545,"ActiveX component download (Adware)",CoolWebSearch,599
896,"ActiveX component download (Adware)","About_Blank",980
4392,"ActiveX component download (Adware)",FlashTrack,477
771,"ActiveX component download (Adware)","Search_Miracle",844
3323,"ActiveX component download (Adware)",OutWar,1221
2140,"Installer (Trojan)","GabPath.BY",3386
318,"ActiveX component download (Adware)","Search_Miracle",844
2237,"ActiveX component download (Adware)",NetPal,491
384,"ActiveX component download (Adware)","Search_Miracle",844
1443,"Installer (Adware)","Sohu.AR",3332
2268,"ActiveX component download (Adware)","About_Blank",980
2593,"Installer (Trojan)","Wizon.AA_14",3386
1880,"Installer (Trojan)","PhpShell.D",3386
2884,"I-VideoCDPlayer Setup Download I-VCDP.exe (Adware)","Bundled-Software",100
3328,"ActiveX component download (Adware)",BrowserAcclerator,1253
1627,"Installer (Trojan)","Buzus.DHFR",3386
697,"ActiveX component download (Adware)","Search_Miracle",844
1575,"Qtech Hide View 0.11 (Miscellaneous)",Steganography,3373
181,"ActiveX component download (Adware)",ISTbar,572
2248,"ActiveX component download (Adware)",NowBox,493
966,"ActiveX component download (Adware)","About_Blank",980
4202,"MediaTickets!HTML.js (Adware)",MediaTickets,813
1062,"ActiveX component download (Trojan)","VB.FI",1005
126,"ActiveX component download (Adware)",CoderDialer,751
334,"ActiveX component download (Adware)",Roimoi,794
1592,"Installer (Trojan)","Bredolab.CK",3386
3726,"Installer (Trojan)","Kraddare.CA_40",3386
1287,"Spy Installer (Commercial Monitoring Software)",MSN,3258
3422,"ActiveX component download (Trojan)","Win32.P2E",2227
4179,"Integrated Search Tech Tbar.gen.127 (Adware)",ISTbar,572
1824,"Installer (Trojan)","Renos.O_2",3386
2203,"ActiveX component download (Adware)",InetSpeak,486
106,"ActiveX component download (LoyaltyWare)",TopMoxie,739
3692,"Installer (Trojan)",Winzeni,3386
2144,"Installer (Trojan)","OpenShopper.A",3386
3623,"Installer (Trojan)","MarketScore.A_58",3386
1788,"Installer (Trojan)","Agent.FL_4114",3386
2532,"Installer (Trojan)","HotBar.G",3386
713,"ActiveX component download (DataMiner)",MarketScore,488
2838,"Integrated Search Tech Tbar.gen.92 (Adware)",ISTbar,572
1459,"(Worm)","Allaple.e.Worm",3335
1639,"Installer (Trojan)","BHO.NTL_3",3386
3702,"Installer (Trojan)","Nieguide.AC",3386
3744,"Installer (Trojan)","Bundlore_22",3386
758,"ActiveX component download (Adware)","Search_Miracle",844
1898,"Installer (Trojan)","Redirector.CO",3386
195,"ActiveX component download (Adware)",SearchBarCash,659
3215,"ActiveX component download (Adware)",CoolWebSearch,599
3353,"ActiveX component download (Adware)",Supaseek,1825
937,"ActiveX component download (Adware)","About_Blank",980
1087,"Control Adware ActiveX (Adware)",PopupSh,1016
2564,"Installer (Trojan)","Wizon.AA_7",3386
2334,"ActiveX component download (Adware)",ISTbar,572
237,"ActiveX component download (Dialer)","Instant-Access",817
940,"ActiveX component download (Adware)","About_Blank",980
1132,"dynamic library (Commercial Monitoring Software)",CPush,3181
3707,"Installer (Trojan)","Kraddare.DA_2",3386
4505,"ActiveX component download (Adware)",CoolWebSearch,599
1358,"(Trojan)",WinSpywareProtect,3305
4346,"ActiveX component download (Dialer)","Unknown-Dialers",403
4593,"ActiveX component download (Adware)",CoolWebSearch,599
4389,"ActiveX component download (Adware)",CnsMin,469
1166,"Installer Hotbar.exe (Adware)",HotBar,481
765,"ActiveX component download (Adware)","Search_Miracle",844
4613,"ActiveX component download (Adware)",CoolWebSearch,599
250,"ActiveX component download (Adware)",Aornum,461
2622,"Installer (Trojan)","BonusCash.AD_12",3386
1028,"ActiveX component download (Adware)",Roogoo,3018
1181,"Installer Hotbar.exe 2 (Adware)",HotBar,481
4820,"swf.OT.5 (Exploit)","Malformed-File",3391
4631,"ActiveX component download (Adware)",CoolWebSearch,599
2721,"Big_Hills_Big_Water Setup Download bhilbwa.exe (Adware)","Bundled-Software",100
3810,"Installer (Trojan)","Kraddare.AA_2",3386
1170,"Server Executable (Trojan)",Theef,859
1464,"Downloader (Adware)",Shopper,3331
2842,"Integrated Search Tech Tbar.gen.97 (Adware)",ISTbar,572
354,"ActiveX component download (Adware)",xxxtoolbar,610
2153,"ActiveX component download (Adware)","About_Blank",980
2335,"ActiveX component download (Adware)","Memory-Meter",520
763,"ActiveX component download (Adware)","About-Blank",980
2158,"ActiveX component download (Adware)","About_Blank",980
1901,"Installer (Trojan)","RedBrowser.A_3",3386
109,"ActiveX component download (Adware)","A_Better_Internet",702
2069,"Installer (Trojan)","GabPath.CD",3386
969,"ActiveX component download (Adware)","About_Blank",980
166,"ActiveX component download (Adware)",Gator,10
3201,"ActiveX component download (Adware)",CoolWebSearch,599
1536,"ActiveX component download (Adware)",CoolWebSearch,599
133,"ActiveX component download (Adware)",SpyBlast,603
236,"ActiveX component download (Dialer)","Instant-Access",817
2820,"Integrated Search Tech Tbar.gen.76 (Adware)",ISTbar,572
2815,"Integrated Search Tech Tbar.gen.70 (Adware)",ISTbar,572
3987,"Installer (Trojan)","Kraddare.FY_2",3386
285,"ActiveX component download (Adware)","Search_Miracle",844
2972,"NiceMC Player Setup Download NiceMC.exe (Adware)","Bundled-Software",100
3027,"Snowy Winter Wonderland Screen Saver Setup Download (Adware)","Bundled-Software",100
1454,"Protect 2009 Installer (Adware)",Spyware,3331
314,"ActiveX component download (Adware)","Search_Miracle",844
1534,"ActiveX component download (Adware)",CoolWebSearch,599
1791,"Installer (Trojan)","Crack.WGA",3386
2182,"ActiveX component download (Adware)",IEPlugin,482
4047,"Download (Adware)","Comet-Cursor",428
363,"ActiveX component download (Adware)","Search_Miracle",844
2710,"Artisan DVD/DivX Player Pro Setup Download setup.exe (Adware)","Bundled-Software",100
4461,"ActiveX component download (Adware)",Whazit,543
1248,"Server Executable (Trojan)",Troya,3233
476,"ActiveX component download (Adware)","Search_Miracle",844
929,"ActiveX component download (Adware)","About_Blank",980
3235,"ActiveX component download (Adware)",CoolWebSearch,599
2139,"Installer (Trojan)","MarketScore.A_30",3386
795,"ActiveX component download (Adware)",Xupiter,430
596,"ActiveX component download (Adware)",CoolWebSearch,599
975,"ActiveX component download (Adware)","About_Blank",980
1402,"(Trojan)",Spynet,3313
2151,"ActiveX component download (Adware)","About_Blank",980
1141,"FreeKey keylogger (Commercial Monitoring Software)",PcSentinel,3190
3746,"Installer (Trojan)","OneStep.BP_2",3386
1341,"Installer (Adware)","Dropper.Agent.rqg",3298
1129,"Trojan Server (Commercial Monitoring Software)",YXNetScreen,3179
3803,"Installer (Trojan)","WintionalityChecker.AH_2",3386
1079,"Class axo.cab (Adware)",ax1,1009
973,"ActiveX component download (Adware)","About_Blank",980
1687,"SaveNow ActiveX component download (Adware)",WhenU,2376
824,"ActiveX component download (Adware)",Xupiter,430
993,"ActiveX component download (Adware)","About_Blank",980
2059,"Installer (Trojan)",Kraddare,3386
1836,"Installer (Trojan)","OnLineGames.BNKB_21",3386
4509,"ActiveX component download (Adware)",CoolWebSearch,599
928,"ActiveX component download (Adware)","About_Blank",980
3496,"Setup Download SSOURCE.exe (Adware)","Smiley_Source",2304
4551,"ActiveX component download (Adware)",CoolWebSearch,599
4553,"ActiveX component download (Adware)",CoolWebSearch,599
761,"ActiveX component download (Adware)","Search_Miracle",844
1605,"Installer (Trojan)","Pakes.NXE",3386
2565,"Installer (Trojan)","WinPump.W",3386
4260,"Look2Me Component Download (Adware)",Look2Me,723
414,"ActiveX component download (Adware)","Search_Miracle",844
4496,"ActiveX component download (Adware)",CoolWebSearch,599
2843,"Integrated Search Tech Tbar.gen.98 (Adware)",ISTbar,572
3255,"ActiveX component download (Adware)",DialerPlatform,1152
2157,"ActiveX component download (Adware)","About_Blank",980
2232,"Installer (Trojan)","Nieguide.AA_34",3386
2454,"ActiveX component download (Adware)","About_Blank",980
2504,"ActiveX component download (Adware)","About_Blank",980
4434,"ActiveX component download (Adware)",KeenValue,530
1750,"Installer (Trojan)","Lmir_2",3386
668,"ActiveX component download (Adware)","Search_Miracle",844
4628,"ActiveX component download (Adware)",CoolWebSearch,599
2167,"ActiveX component download (Adware)","About_Blank",980
1646,"Installer (Trojan)","ULPM.GEN_87",3386
2524,"ActiveX component download (Adware)","Permedia-Ads",421
3637,"Installer (Trojan)","Kraddare.EC",3386
3189,"ActiveX component download (Adware)",CoolWebSearch,599
2449,"ActiveX component download (Adware)",TOPicks,613
3342,"ActiveX component download (Dialer)",SinCity,1785
2200,"ActiveX component download (Adware)",InetSpeak,486
2728,"Blubster Setup Download blubstersetup250.exe (Adware)","Bundled-Software",100
1938,"Installer (Trojan)","Thus.AH",3386
869,"ActiveX component download (Adware)",HotBar,481
4370,"ActiveX component download (Dialer)",IEAccess,456
1921,"Installer (Trojan)","Patched.JA_5",3386
2392,"ActiveX component download (Adware)","About_Blank",980
125,"ActiveX component download (Adware)",CoderDialer,751
711,"ActiveX component download (Adware)","Search_Miracle",844
1775,"Installer (Trojan)","Bredolab.CLG",3386
4813,"pdf.OT.21 (Exploit)","Malformed-File",3391
901,"ActiveX component download (Adware)","About_Blank",980
4499,"ActiveX component download (Adware)",CoolWebSearch,599
3885,"Installer (Trojan)","XPAntiSpyware.AE_3",3386
3423,"ActiveX component download (Trojan)","Win32.P2E",2227
2197,"ActiveX component download (Adware)",WurldMedia,483
2226,"ActiveX component download (Dialer)",MoneyTree,489
2662,"Installer (Trojan)","P2PControl.B",3386
262,"ActiveX component download (Dialer)","Instant-Access",817
4247,"ActiveX component download (Adware)",CnsMin,469
1700,"Installer (Trojan)","ZBot.KLJ",3386
1861,"Installer (Trojan)","Phish_BofA",3386
4574,"ActiveX component download (Adware)",CoolWebSearch,599
657,"ActiveX component download (Adware)",WurldMedia,483
2697,"All-in-One MediaPlayer Setup Download aiomediaplayer.exe (Adware)","Bundled-Software",100
2173,"ActiveX component download (Adware)","About_Blank",980
3110,"ActiveX component download (Adware)",CoolWebSearch,599
4140,"Component Download (Adware)",Purityscan,618
685,"ActiveX component download (Adware)","Search_Miracle",844
4123,"n-Case.2 (Adware)",180solutions,1992
3457,"ActiveX component download (Dialer)",Progetto,2451
2944,"MP3_Player_Pro Setup Download mp3playerprosetup.exe (Adware)","Bundled-Software",100
2338,"ActiveX component download (Adware)","About_Blank",980
4273,"ActiveX component download (Adware)",Clearsearch,2162
4565,"ActiveX component download (Adware)",CoolWebSearch,599
2128,"Installer (Trojan)","Kraddare.CB",3386
3256,"ActiveX component download (Adware)",DialerPlatform,1152
1855,"Installer (Trojan)","Fosniw.A",3386
3751,"Installer (Trojan)",MediaGet,3386
2407,"ActiveX component download (Adware)",Surfairy,570
1296,"In One Keylogger Installer (Commercial Monitoring Software)",All,3038
1949,"Installer (Trojan)","Fosniw.AL",3386
1126,"Of Destruction  (Trojan)",Trail,3177
3354,"ActiveX component download (Adware)",OnWebMedia,1833
4409,"ActiveX component download (Adware)",ILookup,518
331,"ActiveX component download (Adware)",Roimoi,794
649,"ActiveX component download (Adware)",CoolWebSearch,599
1509,"(Trojan)",XPShield,3356
3896,"Installer (Trojan)","SystemSecurity.AL_55",3386
4279,"ActiveX component download (Adware)",CoolWebSearch,599
662,"ActiveX component download (Adware)",CoolWebSearch,599
3220,"ActiveX component download (Adware)",CoolWebSearch,599
2015,"Installer (Trojan)","OneStep.Z_7",3386
2254,"ActiveX component download (Adware)",SearchExplorer,497
2329,"ActiveX component download (Adware)","About_Blank",980
1752,"Installer (Trojan)","StartPage_39",3386
2705,"Installer (Trojan)","EoRezo.Z",3386
1281,"Downloader Executable (Trojan)",Xploit,3253
4238,"Component Download (Remote Adminstration Tool)","ShowPass_v1.0",1024
2351,"ActiveX component download (Adware)",KeenValue,530
241,"ActiveX component download (Adware)",CoolWebSearch,599
878,"ActiveX component download (Adware)","About_Blank",980
793,"ActiveX component download (Adware)","Search_Miracle",844
894,"ActiveX component download (Adware)","Adult-Links",431
2514,"Installer (Trojan)","ArchSMS.NR_2",3386
3392,"ActiveX component download (Trojan)","Small.M",1933
3873,"Installer (Trojan)","PCMega.A_3",3386
4476,"ActiveX component download (Adware)",CoolWebSearch,599
3260,"ActiveX component download (Adware)",DialerPlatform,1152
4329,"ActiveX component download (Dialer)","Unknown-Dialers",403
1728,"Installer (Trojan)","Bredolab.CN",3386
3844,"Installer (Trojan)","Addendum.F_2",3386
591,"ActiveX component download (Adware)",CoolWebSearch,599
1241,"Toolbar OCX File (Adware)",GoPhoria,3093
4384,"ActiveX component download (Adware)",AdBreak,460
1403,"(Trojan)",LostDoorInstaller,3314
4122,"Installer (Trojan)","ArchSMS.ABC_3",3386
2279,"ActiveX component download (Adware)","n-Case",1992
4512,"ActiveX component download (Adware)",CoolWebSearch,599
3790,"Installer (Trojan)","HotBar.M_3",3386
1852,"Installer (Trojan)","Oficla.T",3386
2130,"Installer (Trojan)","Hotbar_15",3386
832,"ActiveX component download (Adware)",KeenValue,530
358,"ActiveX component download (Adware)","Search_Miracle",844
