"signature_id","ips_name","ips_cat_id","ips_cat_name"
5064,"Windows PnP Service wsprintfW Buffer Overflow 5 (MS05-039)",19,NETBIOS
5190,"nginx Request URI Security Bypass",38,"WEB-ATTACKS"
9529,"Zabbix Agent Command Injection 2",14,MISC
8096,"Suspicious Request URI 14",38,"WEB-ATTACKS"
8182,"Suspicious DNS Traffic 6",5,DNS
3176,"DCERPC Close Informational 1",13,INFO
8537,"HTTP Client Shellcode Exploit 73",7,EXPLOIT
7433,"Net4Switch ipswcom ActiveX Alert Method Invocation",61,ACTIVEX
9080,"BSDi x86 Shell Shellcode Exploit 2 (UDP)",7,EXPLOIT
4609,"Suspicious IMAP SUBSCRIBE Command",12,IMAP
6694,"Deprecated ActiveX Instantiation 014 (MS08-070)",61,ACTIVEX
9902,"Novell eDirectory eMBox Information Disclosure",38,"WEB-ATTACKS"
5135,"vBulletin misc.php Remote Code Execution",45,"WEB-PHP"
5723,"Windows IE Uninitialized Memory Corruption Vulnerability (MS10-053)",40,"WEB-CLIENT"
9873,"Windows IE DOM Object Use-After-Free (MS13-038) 2",40,"WEB-CLIENT"
6750,"SQL Injection Attack 15",49,"SQL-INJECTION"
5286,"Siemens WinCC flexible DoS",83,"SCADA-ATTACKS"
9845,"MIT Kerberos TGS-REQ DoS 1",14,MISC
4128,"Schneider Electric Accutech Manager Heap Buffer Overflow",83,"SCADA-ATTACKS"
7962,"Windows IE Developer Toolbar Remote Code Execution (MS12-037)",40,"WEB-CLIENT"
8827,"IBM Lotus Domino log4a.nsf Access",38,"WEB-ATTACKS"
8109,"Shadow Stream Recorder ASX Handling Buffer Overflow",62,"BAD-FILES"
6977,"DAQFactory HMI SCADA Service Buffer Overflow",83,"SCADA-ATTACKS"
5983,"HTTP Client Shellcode Exploit 39",7,EXPLOIT
8817,"HP Data Protector Buffer Overflow 3",14,MISC
6295,"FTP STOR rhosts Command",9,FTP
6620,"Postfix SASL AUTH Handle Reuse Memory Corruption 2",31,SMTP
8702,"Oracle Secure Backup login.php Command Injection",45,"WEB-PHP"
5462,"Client Application Shellcode Exploit 35",7,EXPLOIT
4770,"Adobe ColdFusion scheduleedit.cfm Remote Code Execution",38,"WEB-ATTACKS"
5011,"Server Application Shellcode Exploit 25",7,EXPLOIT
1380,"Cross-Site Scripting (XSS) Attack 2",64,XSS
4264,"Microsoft WINS Remote Code Execution 4 (MS04-045)",14,MISC
5615,"HP LoadRunner Virtual User Generator Directory Traversal 4",38,"WEB-ATTACKS"
6409,"WordPress Quick Post Widget XSS",38,"WEB-ATTACKS"
2451,"Symantec IM Manager Management Console Code Injection 1",38,"WEB-ATTACKS"
273,"HTTP Server Remote Code Execution 1a",38,"WEB-ATTACKS"
6257,"ieshims.dll Insecure Library Loading 2",14,MISC
4562,"Suspicious CUPS Traffic",14,MISC
5897,"Suspicious HTTP Content-Length Header 3s",38,"WEB-ATTACKS"
9294,"Basilic diff.php Command Injection",45,"WEB-PHP"
7981,"Deprecated ActiveX Instantiation 067",61,ACTIVEX
5299,"Suspicious FTP RNFR Command",9,FTP
7295,"Windows IE Use-After-Free Vulnerability (MS13-069) 6",40,"WEB-CLIENT"
3836,"Apple iTunes ITMS Handler Buffer Overflow",85,"MEDIA-PLAYERS"
4158,"Oracle JRE Calendar Object deserializing Privilege Escalation 1",84,JAVA
8217,"PHPAdsNew Remote File Inclusion",45,"WEB-PHP"
5894,"Windows IE Memory Corruption Vulnerability (MS14-010) 13",40,"WEB-CLIENT"
6752,"Cross-Site Scripting (XSS) Attack 7",64,XSS
6765,"Siemens Tecnomatix FactoryLink Opcode Nine Buffer Overflow",83,"SCADA-ATTACKS"
1015,"Borland InterBase SVC_attach Buffer Overflow",67,"DB-ATTACKS"
6208,"SAP Crystal Reports Directory Traversal",38,"WEB-ATTACKS"
6814,"HTTP Client Shellcode Exploit 52",7,EXPLOIT
9103,"HTTP Request Body with SQL Statement (AND-2)",13,INFO
2295,"Suspicious HTML Anchor Tag 4",40,"WEB-CLIENT"
9856,"VicFTPS LIST Command DoS",9,FTP
176,"rlogin froot Login",13,INFO
9157,"OpenBSD x86 Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
3021,"HTTP Server Remote Code Execution 11",38,"WEB-ATTACKS"
6524,"Suspicious DHCP Traffic 1",14,MISC
9148,"ManageEngine Security Manager SQL Injection",49,"SQL-INJECTION"
8346,"VideoLAN VLC httpd_FileCallBack Format String Attack",38,"WEB-ATTACKS"
4863,"Oracle Solaris rpc.ypupdated Command Injection",28,RPC
4432,"RPC Service Remote Command Execution 2",28,RPC
4760,"HTTP Client Shellcode Exploit 53",7,EXPLOIT
7555,"Microsoft SharePoint Server Remote Code Execution 4 (MS13-084)",38,"WEB-ATTACKS"
8312,"Novell ZENworks zenrem32.exe Buffer Overflow 4",14,MISC
279,"PING BeOS4.x",10,ICMP
9178,"Mac OS X PPC Reverse Shell Shellcode Exploit (TCP)",7,EXPLOIT
9041,"BSD x86 Reverse Connect Shell Shellcode Exploit 2 (TCP)",7,EXPLOIT
9094,"x86 Decoder Shellcode Exploit 7 (UDP)",7,EXPLOIT
9975,"Trimble SketchUp PICT Buffer Overflow",85,"MEDIA-PLAYERS"
8752,"IBM Lotus Domino billing.nsf Access",38,"WEB-ATTACKS"
9637,"Foxjmp Trojan Activity 1",2,BACKDOOR
5970,"Script Tag Informational 1b",13,INFO
6703,"Microsoft Host Integration Server DoS 2 (MS11-082)",6,DOS
7028,"Deprecated ActiveX Instantiation 021 (MS11-081)",61,ACTIVEX
9454,"Suspicious Request URI 12",38,"WEB-ATTACKS"
4252,"Firebird SQL op_connect_request DoS",67,"DB-ATTACKS"
5288,"Yahoo! Messenger File Transfer Filename Spoofing",14,MISC
9316,"Microsoft FrontPage access.cnf Access",38,"WEB-ATTACKS"
4008,"zlib inflate Function DoS",62,"BAD-FILES"
3671,"Windows IE TransferToDestination Use-After-Free 2 (MS08-078)",40,"WEB-CLIENT"
4874,"Microsoft SMB SMB_COM_TRANSACTION DoS 1 (MS02-045)",19,NETBIOS
2458,"Ipswitch WhatsUp Gold Buffer Overflow",38,"WEB-ATTACKS"
6104,"Windows IE Memory Corruption Vulnerability (MS13-059) 1",40,"WEB-CLIENT"
6026,"Oracle VM ovs-agent Command Injection 1",38,"WEB-ATTACKS"
4622,"Windows DNS Server RPC Interface Buffer Overflow 1 (MS07-029)",19,NETBIOS
8815,"IBM Lotus Domino Forms5.nsf Access",38,"WEB-ATTACKS"
9985,"Microsoft Silverlight Memory Corruption (MS13-052)",40,"WEB-CLIENT"
5845,"Windows Media Player Network Sharing Remote Code Execution 1 (MS10-075)",85,"MEDIA-PLAYERS"
4067,"Quiksoft EasyMail ActiveX LicenseKey Method Invocation",61,ACTIVEX
9557,"IBM Lotus Notes Autonomy KeyView Heap Buffer Overflow",62,"BAD-FILES"
9932,"Windows IE DOM Object Memory Corruption 2",40,"WEB-CLIENT"
3433,"Suspicious C&C Traffic",36,VIRUS
4010,"Cisco CNS Network Registrar DoS",6,DOS
4673,"VideoLAN VLC Media Player SMB URI Buffer Overflow",85,"MEDIA-PLAYERS"
1825,"BULK INSERT Statement 1 (Possible SQL Injection)",49,"SQL-INJECTION"
7402,"Microsoft SharePoint Server XSS 3 (MS12-011)",64,XSS
6798,"ISC BIND CNAME RRSIG Query DoS",5,DNS
6010,"Suspicious SMTP Content-Type Header",31,SMTP
8926,"Oracle 9iAS Information Disclosure 5",38,"WEB-ATTACKS"
4988,"Google Chrome NotifyInstanceWasDeleted Use-After-Free 1",40,"WEB-CLIENT"
5137,"Hummingbird Connectivity LPD Buffer Overflow",14,MISC
115,"Suspicious FTP SIZE Command",9,FTP
9053,"Windows x86 Reverse Stage Shellcode Exploit (TCP)",7,EXPLOIT
4615,"HP SiteScope Remote Code Execution",38,"WEB-ATTACKS"
4462,"Oracle Application Server Single Sign-on XSS",64,XSS
3065,"ClamAV UPX Handling Heap Buffer Overflow",62,"BAD-FILES"
7370,"HTTP Client Shellcode Exploit 68a",7,EXPLOIT
8340,"CA ARCserve Backup Media Server Remote Code Execution 4",28,RPC
9949,"Windows IE Use-After-Free Vulnerability (MS13-047) 12",40,"WEB-CLIENT"
5877,"Print Spooler Informational 2b",13,INFO
3230,"HP Data Protector Remote Code Execution 10",14,MISC
1835,"ODBC Drivers Error",13,INFO
4473,"Suspicious Video 66",85,"MEDIA-PLAYERS"
8187,"IBM Lotus Domino PresetFields Buffer Overflow",38,"WEB-ATTACKS"
3479,"Windows IE Memory Corruption Vulnerability (MS14-012)  11",40,"WEB-CLIENT"
779,"sp_start_job Stored Procedure Call 2",13,INFO
4582,"Adobe Acrobat/Reader Plugin Object Reloading Memory Corruption",62,"BAD-FILES"
5067,"Microsoft Windows NT Authentication Bypass",19,NETBIOS
5538,"Microsoft IIS WebDAV Authentication Bypass 3 (MS09-020)",38,"WEB-ATTACKS"
4099,"Suspicious Request URI 3",38,"WEB-ATTACKS"
4977,"OpenLDAP rwm_conn_destroy DoS 1",63,LDAP
9666,"BigAnt IM Server Arbitrary File Overwrite 1",14,MISC
8795,"IBM Lotus Domino npn_admn.nsf Access",38,"WEB-ATTACKS"
8311,"Oracle Application Server OPMN Format String Attack 3",38,"WEB-ATTACKS"
3217,"HP Data Protector Remote Code Execution 2",14,MISC
5291,"libspf2 DNS TXT Record Handling Heap Buffer Overflow",5,DNS
2557,"CA ARCserve Backup Media Server Buffer Overflow 2",28,RPC
1067,"HTTP Server Directory Traversal Attack 7",38,"WEB-ATTACKS"
4465,"HTTP Client Shellcode Exploit 77b",7,EXPLOIT
5479,"Server Application Shellcode Exploit 22",7,EXPLOIT
7834,"PHP CGI Argument Injection 7",45,"WEB-PHP"
9711,"Windows IE CMarkupBehaviorContext Use-After-Free (MS13-021)",40,"WEB-CLIENT"
3757,"RIM BlackBerry Application Web Loader ActiveX Instantiation",61,ACTIVEX
8355,"Double-Encoded Request URI 2",38,"WEB-ATTACKS"
7923,"Symantec Web Gateway XSS",64,XSS
9500,"Solarwinds Storage Manager SQL Injection",49,"SQL-INJECTION"
6955,"Windows IE SelectAll Remote Code Execution (MS12-023)",40,"WEB-CLIENT"
3163,"B1G b1gBB footer.inc.php Remote File Inclusion",45,"WEB-PHP"
9787,"OpenSSL AES-NI DoS",38,"WEB-ATTACKS"
5268,"Microsoft Active Directory Remote Code Execution 3 (MS08-060)",63,LDAP
1833,"SQL Injection Attack 9",49,"SQL-INJECTION"
7488,"Deprecated ActiveX Instantiation 041 (MS09-032)",61,ACTIVEX
3335,"Windows IE Uninitialized Memory Corruption Vulnerability (MS10-035)",40,"WEB-CLIENT"
8169,"HTTP Request URI with SQL Statement (SELECT)",13,INFO
8184,"Microsoft Active Directory Remote Code Execution 6 (MS07-039)",63,LDAP
5468,"Deprecated ActiveX Instantiation 083",61,ACTIVEX
4470,"Server Application Shellcode Exploit 13",7,EXPLOIT
4875,"Portable SDK for UPnP Buffer Overflow 4",14,MISC
5523,"Oracle Solaris sadmind RPC Request Integer Overflow",28,RPC
8286,"Windows Media Services Remote Code Execution",38,"WEB-ATTACKS"
9512,"CQOle ActiveX RegisterSchemaRepoFromFileByDbSet Method Invocation",61,ACTIVEX
6680,"Windows Shell Command Injection 1",38,"WEB-ATTACKS"
7954,"Symantec Web Gateway Remote Command Execution 1",45,"WEB-PHP"
7643,"ASUS Net4Switch ActiveX MsgBox Method Invocation",61,ACTIVEX
8143,"PHP Page Remote File Inclusion 5",45,"WEB-PHP"
9790,"Ubisoft Uplay PC Remote Code Execution",61,ACTIVEX
1616,"mIRC IRC URL Buffer Overflow",14,MISC
5083,"Server Application Shellcode Exploit 1",7,EXPLOIT
7615,"HP OpenView NNM Toolbar.exe Buffer Overflow 2",38,"WEB-ATTACKS"
4100,"DELETE FROM Statement 2 (Possible SQL Injection)",49,"SQL-INJECTION"
7297,"Blue Coat Authentication and Authorization Agent Buffer Overflow 2",14,MISC
8879,"IBM Lotus Domino smtp.box Access",38,"WEB-ATTACKS"
5387,"HTTP Client Shellcode Exploit 44a",7,EXPLOIT
8965,"ISC BIND VERSION Query (TCP)",13,INFO
2009,"Deprecated ActiveX Instantiation 009 (MS07-033)",61,ACTIVEX
8875,"IBM Lotus Domino smmsg.nsf Access",38,"WEB-ATTACKS"
7081,"PSOProxy HTTP Request Buffer Overflow",38,"WEB-ATTACKS"
7165,"Ponmocup Infected Website Redirection",36,VIRUS
4614,"HTTP Server Shellcode Exploit 12",7,EXPLOIT
4197,"Suspicious SSH Traffic 2",14,MISC
2516,"Freegate Informational",13,INFO
8001,"WordPress feed.php Remote Command Execution",45,"WEB-PHP"
9199,"Windows x86 Reverse Shell Shellcode Exploit (UDP)",7,EXPLOIT
1543,"Cross-Site Scripting (XSS) Attack 39",64,XSS
1011,"MySQL mysql_log Format String Attack",67,"DB-ATTACKS"
9324,"Microsoft FrontPage shtml.exe Access",38,"WEB-ATTACKS"
4519,"Oracle DB InterMedia DoS",67,"DB-ATTACKS"
4511,"Windows DNS Client Buffer Overflow 1 (MS06-041)",5,DNS
8327,"HTTP Request URI with SQL Statement (AND-2)",13,INFO
9047,"Linux x86 Reverse Connect Shell Shellcode Exploit 1 (TCP)",7,EXPLOIT
3782,"ShixxNOTE 6.net Font Field Buffer Overflow",14,MISC
3464,"Windows IE Memory Corruption Vulnerability (MS14-012) 5",40,"WEB-CLIENT"
3629,"VML File HTTP Download 2a",13,INFO
8986,"BSD SPARC Bind Shell Shellcode Exploit (UDP)",7,EXPLOIT
4605,"HTTP Client Shellcode Exploit 2",7,EXPLOIT
1703,"Ultrasurf Informational 4",13,INFO
8764,"IBM Lotus Domino certlog.nsf Access",38,"WEB-ATTACKS"
5194,"Windows IE Layout Memory Corruption 3 (MS11-050)",40,"WEB-CLIENT"
4681,"Suspicious FTP PWD Command",9,FTP
4012,"Citrix Presentation Server Client ActiveX Buffer Overflow",61,ACTIVEX
8282,"WMNews Remote File Inclusion",45,"WEB-PHP"
9172,"Mac OS X PPC FindRecv Stage Shellcode Exploit (UDP)",7,EXPLOIT
6684,"Schneider Electric IGSS Directory Traversal 1",83,"SCADA-ATTACKS"
1442,"Suspicious HTTPS Request 1",38,"WEB-ATTACKS"
4316,"Microsoft DCOM Interface Buffer Overflow 2 (MS03-026)",19,NETBIOS
9469,"DNS Tunneling Traffic 6",5,DNS
4561,"CVS Entry Line Heap Buffer Overflow 1",14,MISC
8183,"TippingPoint Audit Log Telnet Failure XSS",64,XSS
8819,"IBM Lotus Domino kbnv11.nsf Access",38,"WEB-ATTACKS"
5125,"Exim DKIM Heap Buffer Overflow",5,DNS
9908,"Windows IE DOM Object Use-After-Free (MS13-037) 7",40,"WEB-CLIENT"
5217,"HTTP Server Suspicious File Upload 4",38,"WEB-ATTACKS"
2349,"Yahoo! Messenger Webcam ActiveX Buffer Overflow",61,ACTIVEX
6230,"HP OpenView Performance Insight Server Backdoor Account Access",2,BACKDOOR
3937,"Suspicious IMAP EXAMINE Command",12,IMAP
5112,"Suspicious HTTP Proxy-Authorization Header 5",38,"WEB-ATTACKS"
8966,"ISC BIND VERSION Query (UDP)",13,INFO
9214,"HP Data Protector Express Remote Code Execution 2",14,MISC
5245,"IRCBot Trojan Activity",2,BACKDOOR
9358,"Windows Filename Parsing Memory Corruption 2",19,NETBIOS
4970,"System V login Buffer Overflow 1",34,TELNET
8216,"MF Piadas Remote File Inclusion",45,"WEB-PHP"
9748,"Windows Troubleshooter ActiveX RunQuery2 Method Invocation",61,ACTIVEX
1007,"CA ARCserve Backup Message Engine DoS 1",28,RPC
9059,"BSD x86 Reverse Stage Shellcode Exploit (TCP)",7,EXPLOIT
4019,"TCPDUMP ISAKMP Payload Handling DoS 2",14,MISC
4623,"TrackerCam PHP Argument Buffer Overflow",45,"WEB-PHP"
2002,"OpenSSL ECDH Use-After-Free 1",38,"WEB-ATTACKS"
8077,"OmniPCX Office Remote Command Execution",38,"WEB-ATTACKS"
9649,"APT1 Malware Activity 7",87,"COMPROMISED-CERTS"
8665,"Apache httpd httpd.conf Access",38,"WEB-ATTACKS"
5755,"Novell GroupWise Client ActiveX Instantiation 2",61,ACTIVEX
9855,"Suspicious FTP SITE Command 2",9,FTP
2020,"D-Link DIR-300 Remote Command Execution 1",14,MISC
7725,"Microsoft ASP.NET Information Disclosure 4 (MS10-070)",38,"WEB-ATTACKS"
8086,"Akarru Social BookMarking main_content.php Remote File Inclusion",45,"WEB-PHP"
8248,"Suspicious SSH Traffic 3",14,MISC
5340,"Suspicious NTP Traffic 1",14,MISC
8625,"Deprecated ActiveX Instantiation 078",61,ACTIVEX
9601,"Windows OLE Automation Remote Code Execution 2 (MS13-020)",14,MISC
5324,"Microsoft SMB Buffer Underflow 3 (MS08-063)",19,NETBIOS
8095,"Microsoft FrontPage 2000 Server Extensions DoS 1",38,"WEB-ATTACKS"
4989,"Windows Media Player Skin Parsing Code Execution (MS07-047)",85,"MEDIA-PLAYERS"
5249,"Linux Kernel nfsd NFSv4 ACL Buffer Overflow",28,RPC
4221,"SELECT FROM Statement 4 (Possible SQL Injection)",49,"SQL-INJECTION"
1500,"Cross-Site Scripting (XSS) Attack 19",64,XSS
4556,"OpenX fc.php Remote Code Execution",45,"WEB-PHP"
4307,"Zabbix Agent Command Injection 1",14,MISC
9595,"Open Web Analytics Remote File Inclusion",45,"WEB-PHP"
9683,"SAP NetWeaver msg_server Buffer Overflow",14,MISC
7264,"Microsoft ASP.NET Forms Authentication Bypass 3 (MS11-100)",38,"WEB-ATTACKS"
5846,"Microsoft IIS SChannel DoS (MS10-085)",38,"WEB-ATTACKS"
3098,"Weevely Backdoor Access 9",2,BACKDOOR
3258,"Malformed PLS File 1",85,"MEDIA-PLAYERS"
8664,"Apache httpd .wwwacl Access",38,"WEB-ATTACKS"
4060,"HTTP Server Format String Attack 1",38,"WEB-ATTACKS"
4442,"DOM Object Use-After-Free Attack 2a",40,"WEB-CLIENT"
9020,"Linux x86 FindRecv Shell Shellcode Exploit (TCP)",7,EXPLOIT
8483,"Suspicious CIFS Traffic 12",19,NETBIOS
5923,"HTTP Request Informational 2",13,INFO
4831,"Squid HTCP Packet Handling DoS",6,DOS
7122,"Microsoft IIS Repeated Parameter DoS 2 (MS10-065)",38,"WEB-ATTACKS"
6083,"Microsoft SharePoint Server Remote Code Execution 1 (MS10-104)",38,"WEB-ATTACKS"
3700,"Cross-Site Scripting (XSS) Attack 5",64,XSS
6743,"SQL Injection Attack 14",49,"SQL-INJECTION"
3895,"Suspicious IMAP LOGIN Command 2",12,IMAP
5560,"Samba Flags2 Header DoS 2",19,NETBIOS
5835,"Deprecated ActiveX Instantiation 019 (MS10-071)",61,ACTIVEX
8021,"Microsoft IIS FTP Service DoS 4 (MS11-004)",9,FTP
4680,"Apache Struts OGNL Security Bypass",38,"WEB-ATTACKS"
9029,"BSD x86 FindRecv Stage Shellcode Exploit (TCP)",7,EXPLOIT
6856,"Ultrasurf Informational 2",13,INFO
8767,"Realtek Media Player PLA Handling Buffer Overflow",85,"MEDIA-PLAYERS"
9636,"Windows OLE Automation Remote Code Execution 4 (MS13-020)",14,MISC
5493,"Obfuscated HTML Code 10",40,"WEB-CLIENT"
9089,"x86 Decoder Shellcode Exploit 5 (TCP)",7,EXPLOIT
8754,"IBM Lotus Domino books.nsf Access",38,"WEB-ATTACKS"
8549,"SIP Stress Test Traffic 7d (Atypical Scheme)",37,"VoIP-ATTACKS"
1303,"HTTP Client Shellcode Exploit 5",7,EXPLOIT
4992,"Knox Arkeia Server Backup Buffer Overflow 1",14,MISC
4165,"Windows Print Spooler Privilege Escalation (MS09-022)",19,NETBIOS
4619,"Microsoft Outlook Express NNTP Response Buffer Overflow 1 (MS05-030)",14,MISC
9449,"DNS Tunneling Traffic 2",5,DNS
10186,"Suspicious Request URI 16",38,"WEB-ATTACKS"
9648,"APT1 Malware Activity 6",87,"COMPROMISED-CERTS"
8669,"Windows IE execCommand Use-After-Free (MS12-063)",40,"WEB-CLIENT"
4766,"Symantec Alert Management System Buffer Overflow 4",14,MISC
302,"Destination Unreachable (Destination Host Unknown)",10,ICMP
2387,"McAfee WebShield SMTP Bounce Message Format String Attack",31,SMTP
4003,"Apache Tomcat Directory Listing",38,"WEB-ATTACKS"
5975,"Client Application Shellcode Exploit 19",7,EXPLOIT
9651,"APT1 Malware Activity 9",87,"COMPROMISED-CERTS"
7270,"Oracle Job Scheduler Remote Command Execution",19,NETBIOS
5829,"PDF HTTP Informational 2",13,INFO
4733,"HTTP Client Shellcode Exploit 17a",7,EXPLOIT
1249,"Sybase Open Server Memory Corruption",14,MISC
3139,"Microsoft Terminal Services Client ActiveX Heap Buffer Overflow (MS09-044)",61,ACTIVEX
9919,"Oracle Java Font Processing Memory Corruption 3",84,JAVA
8866,"IBM Lotus Domino readme.nsf Access",38,"WEB-ATTACKS"
1423,"Windows DNS Server NAPTR Query Remote Code Execution 3 (MS11-058)",5,DNS
2258,"Suspicious HTTP Cookie Header 3",38,"WEB-ATTACKS"
8638,"Deprecated ActiveX Instantiation 088",61,ACTIVEX
4897,"Server Application Directory Traversal Attack 11",14,MISC
9967,"Windows IE Memory Corruption Vulnerability (MS13-055)",40,"WEB-CLIENT"
6953,"DCERPC Informational 1b",13,INFO
5593,"OpenLDAP Modrdn RDN Remote Code Execution 1",63,LDAP
8556,"ISC BIND RegEx DoS 2",5,DNS
7747,"Progea Movicon TCPuploadServer.exe Critical Function Access 8",83,"SCADA-ATTACKS"
7069,"Windows IE Use-After-Free Vulnerability (MS13-069) 9",40,"WEB-CLIENT"
6031,"Apple Safari for iPhone Hide Address Bar",13,INFO
5026,"JBoss Marshalled Object Remote Code Execution",38,"WEB-ATTACKS"
9696,"Suspicious IMAP RENAME Command",12,IMAP
3750,"MW6 Technologies Barcode.dll ActiveX Supplement Method Invocation",61,ACTIVEX
5437,"Suspicious RTSP Proxy-Require Header",14,MISC
9328,"PHP htmlspecialchars Function Buffer Overflow 2",45,"WEB-PHP"
5318,"HTTP Server Remote Code Execution 24",38,"WEB-ATTACKS"
7272,"Microsoft ASP.NET Forms Authentication Bypass 4 (MS11-100)",38,"WEB-ATTACKS"
9843,"Sysax SSH Server DoS",14,MISC
4749,"X.Org XFSP QueryXBitmaps/QueryXExtents Integer Overflow",14,MISC
9620,"Windows SMTP Service MX Record DoS 2 (MS10-024)",6,DOS
7336,"Apache Struts OGNL Script Injection 3",38,"WEB-ATTACKS"
10190,"Suspicious HTTP User-Agent Header 6",38,"WEB-ATTACKS"
4852,"Microsoft SMB SMB_COM_TRANSACTION DoS 3 (MS06-063)",19,NETBIOS
871,"/etc/shadow Access 1",38,"WEB-ATTACKS"
1286,"Microsoft SQL Server sp_replwritetovarbin Heap Buffer Overflow 1",67,"DB-ATTACKS"
8382,"Suspicious CIFS Traffic 1c",19,NETBIOS
9694,"HP Data Protector EXEC_SETUP Remote Program Execution 2",14,MISC
8276,"Knusperleicht Shoutbox Remote File Inclusion",45,"WEB-PHP"
4920,"Windows License Logging Service Buffer Overflow 3 (MS05-010)",19,NETBIOS
4763,"HP Procurve Manager Authentication Bypass",38,"WEB-ATTACKS"
2540,"Oracle Solaris LPD Arbitrary File Deletion",14,MISC
2553,"Oracle DB MDSYS.SDO_LRS SQL Injection",49,"SQL-INJECTION"
2587,"Oracle AutoVueX ActiveX Arbitrary File Overwrite 1",61,ACTIVEX
7390,"Windows SRVSVC NetPathCanonicalize Buffer Overflow 8 (MS08-067)",19,NETBIOS
8425,"Suspicious RDP Traffic 9",14,MISC
7732,"Novell iManager Create Attribute Buffer Overflow 1",38,"WEB-ATTACKS"
2642,"CA ARCserve Backup caloggerd.exe DoS",28,RPC
7646,"Windows IE Option Element Remote Code Execution (MS11-081)",40,"WEB-CLIENT"
8946,"Oracle 9iAS Information Disclosure 10",38,"WEB-ATTACKS"
1550,"HP LoadRunner ActiveX Instantiation",61,ACTIVEX
4160,"Suspicious CIFS Traffic 3",19,NETBIOS
385,"Destination Unreachable 2 (Communication Administratively Prohibited)",10,ICMP
5416,"HTTP Client Shellcode Exploit 15a",7,EXPLOIT
8210,"Microsoft IIS ServerVariables_Jscript.asp Access",13,INFO
4980,"HTTP Server Shellcode Exploit 21",7,EXPLOIT
9001,"Linux x86 Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
8820,"IBM Lotus Domino kbssvv11.nsf Access",38,"WEB-ATTACKS"
7508,"LPD Informational",13,INFO
134,"GOGOBOX Informational",13,INFO
9031,"BSD x86 FindSock Shell Shellcode Exploit (TCP)",7,EXPLOIT
4018,"TCPDUMP ISAKMP Payload Handling DoS 1",14,MISC
4443,"IMail LDAP Daemon Buffer Overflow 2",63,LDAP
4893,"Sophos Web Appliance Directory Traversal",38,"WEB-ATTACKS"
5021,"HTTP Server Shellcode Exploit 4",7,EXPLOIT
9936,"Windows IE DesignMode Select Memory Corruption",40,"WEB-CLIENT"
7843,"RealNetworks Helix Server rn5auth.dll Buffer Overflow",14,MISC
6182,"SIP Stress Test Traffic 8b (Multiple Values Exception)",37,"VoIP-ATTACKS"
4394,"Safenet SoftRemote IKE Service Buffer Overflow",14,MISC
2849,"Oracle AutoVueX ActiveX Arbitrary File Overwrite 2",61,ACTIVEX
8916,"sh Access",38,"WEB-ATTACKS"
